"ID_BB_GLOBAL","FIELD","VALUE","SOURCE","TSTAMP"
"BBG00Y001Y80","CPN",".560000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y004Z93","NAME","ASCENT FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y004Z93","CPN",".700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0051B4","NAME","ASCENT FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0051B4","CPN",".480000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0077P4","NAME","ASCENT FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0077P4","CPN",".620000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y049TJ3","NAME","INTER-AMERICAN DEVEL BK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y049TJ3","CPN",".260000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0C8PN9","NAME","TERRAGENE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0C8PN9","CPN","35.833333","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0DGDJ0","NAME","RONGSHI INTERNATIONAL FI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0DGDJ0","CPN","1.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0DHTQ6","NAME","SD IRON & STEEL XINHENG","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y0DHTQ6","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y19KN65","NAME","SUN HUNG KAI PROP (CAP)","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y19KN65","CPN","1.890000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y1CC2Y2","NAME","RESIDENTIAL RE 2020 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y1CC2Y2","CPN","8.255070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y1CKWZ6","NAME","RESIDENTIAL RE 2020 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y1CKWZ6","CPN","6.255070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J2VQ2","NAME","VOLCOM SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J2VQ2","CPN","2.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J36R5","NAME","VOLCOM SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J36R5","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J3NN2","NAME","VOLCOM SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2J3NN2","CPN","5.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2NL2L1","NAME","SICOM SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y2NL2L1","CPN","44.062500","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3LKK44","NAME","MERANOL SACI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3LKK44","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3LSHX1","NAME","ITAU UNIBANCO SA/NASSAU","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3LSHX1","CPN","2.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3Z4RY3","NAME","FOUR LAKES RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3Z4RY3","CPN","7.005070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3Z56S5","NAME","FOUR LAKES RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y3Z56S5","CPN","9.505070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y4QC2S5","NAME","CI BAN/VANRENTA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y4QC2S5","CPN","6.690000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y6F0PC6","NAME","2001 CAT RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y6F0PC6","CPN","12.005070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y6RN4N0","NAME","EUROPEAN BK RECON & DEV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y6RN4N0","CPN",".100000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y7155W3","NAME","SCOTIABANK CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y7155W3","CPN",".600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y715YX9","NAME","SCOTIABANK CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y715YX9","CPN",".600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y9YKJB5","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Y9YKJB5","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB182T6","NAME","F NAC DE INFRAESTRUCTURA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB182T6","CPN","2.260000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB1GK62","NAME","F NAC DE INFRAESTRUCTURA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB1GK62","CPN","3.360000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB9XRG0","NAME","PHOENICIAN RE LIMITED","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YB9XRG0","CPN","3.005070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YCJHPJ6","NAME","VOLCOM SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YCJHPJ6","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YCJK061","NAME","VOLCOM SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YCJK061","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YD8PYJ1","NAME","NORTHSHORE RE II LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YD8PYJ1","CPN","5.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YDDWX31","NAME","ALIANZA SEMILLAS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YDDWX31","CPN","36.528746","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YFGPSG7","NAME","POWER PROTECTIVE RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YFGPSG7","CPN","10.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGD0HJ1","NAME","PHOENICIAN RE LIMITED","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGD0HJ1","CPN","2.905070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGN9D90","NAME","AGUAS DE ANTOFAGASTA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGN9D90","CPN","2.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGNBB00","NAME","AGUAS DE ANTOFAGASTA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGNBB00","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGNBRH7","NAME","AGUAS DE ANTOFAGASTA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YGNBRH7","CPN","2.900000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YJK3HQ1","NAME","MYSTIC RE IV LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YJK3HQ1","CPN","9.005070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YJKBSV2","NAME","BONANZA RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YJKBSV2","CPN","4.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YM235B9","NAME","EDESA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YM235B9","CPN","12.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYHDM5","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYHDM5","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK2G2","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK2G2","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK496","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK496","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK7B6","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYK7B6","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYKD87","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YMYKD87","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6K9S4","NAME","FINARES SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6K9S4","CPN","42.099569","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6Z5Y9","NAME","SMU SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6Z5Y9","CPN","3.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6ZD27","NAME","TELEFONICA MOVILES CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YN6ZD27","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPFJJ75","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPFJJ75","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPFJLH9","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPFJLH9","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPSQYC0","NAME","PATIO COMERCIAL SPA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPSQYC0","CPN","3.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPSR088","NAME","BANCO INVEX S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YPSR088","CPN","2.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YQ7M3X4","NAME","ALPARGATAS TEXTIL SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YQ7M3X4","CPN","39.279400","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YR0X0J8","NAME","INVERSIONES GASA LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YR0X0J8","CPN","5.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YT8GKW9","NAME","ZHENAN GLORY INV LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YT8GKW9","CPN","5.350000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZNT47","NAME","SION SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZNT47","CPN","46.093265","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZPY26","NAME","SION SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZPY26","CPN","46.575000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZQ0T0","NAME","SION SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YYZQ0T0","CPN","45.065000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YZ11NB0","NAME","MINGFA GROUP INTL CO LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YZ11NB0","CPN","15.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YZB9GQ9","NAME","EUROPEAN INVESTMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00YZB9GQ9","CPN","1.431829","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z16PZ39","NAME","NORDIC INVESTMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z16PZ39","CPN","1.790000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z19BRS9","NAME","SIERRA LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z19BRS9","CPN","2.705070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z19CHV6","NAME","SIERRA LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z19CHV6","CPN","4.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JQTH9","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JQTH9","CPN","1.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JRKN0","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JRKN0","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JT7X6","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JT7X6","CPN","1.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JTYV9","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JTYV9","CPN","1.100000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JVF38","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JVF38","CPN","1.100000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JWDT4","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JWDT4","CPN","1.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JXYT7","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1JXYT7","CPN","1.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1V7GM5","NAME","BANCO INTERNACIONAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z1V7GM5","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3J3HF0","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3J3HF0","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3J4KH0","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3J4KH0","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JBKQ2","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JBKQ2","CPN","5.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JCQ42","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JCQ42","CPN","5.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JHCX6","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JHCX6","CPN","5.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JJZD5","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JJZD5","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JKCH0","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JKCH0","CPN","5.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNJZ2","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNJZ2","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNLH7","NAME","ODEBRECHT HOLDCO FIN LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNLH7","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNLT4","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JNLT4","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JP562","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JP562","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JPT97","NAME","ODEBRECHT HOLDCO FIN LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JPT97","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JQ4K8","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JQ4K8","CPN","7.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JRQV6","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JRQV6","CPN","7.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JSN51","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JSN51","CPN","4.375000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JT1C0","NAME","OEC FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3JT1C0","CPN","4.375000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3KLWB8","NAME","VITALITY RE XII LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3KLWB8","CPN","2.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3Y7WV2","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z3Y7WV2","CPN","1.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z47ZG44","NAME","NORDIC INVESTMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z47ZG44","CPN","1.790000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4B3W27","NAME","INTL BK RECON & DEVELOP","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4B3W27","CPN",".850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4B49F3","NAME","INTL BK RECON & DEVELOP","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4B49F3","CPN",".650000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4HZZ13","NAME","WENCO SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4HZZ13","CPN","3.100000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4JT1J2","NAME","INTER-AMERICAN DEVEL BK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4JT1J2","CPN",".218203","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4JXRW5","NAME","INTL BK RECON & DEVELOP","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z4JXRW5","CPN",".388090","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z5ZFHZ7","NAME","RIPLEY CORP","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z5ZFHZ7","CPN","3.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z6R3T63","NAME","FIDUS RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z6R3T63","CPN","2.955070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z6RL636","NAME","FONDO RENTAS RESIDENCIAL","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z6RL636","CPN",".200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z8MR2S1","NAME","FLOODSMART RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z8MR2S1","CPN","16.755070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z9FC3L6","NAME","MERANOL SACI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00Z9FC3L6","CPN","39.974100","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZF03760","NAME","NORDIC INVESTMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZF03760","CPN","1.790000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZFCXBR9","NAME","MERRILL LYNCH INTL CO CV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZFCXBR9","CPN","7.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZFD8K68","NAME","URSA RE II LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZFD8K68","CPN","6.255070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGF96Q0","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGF96Q0","CPN",".000001","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGXF8J8","NAME","MERRILL LYNCH INTL CO CV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGXF8J8","CPN","14.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGXQMS5","NAME","MERRILL LYNCH INTL CO CV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZGXQMS5","CPN","12.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07DG8","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07DG8","CPN","1.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07K45","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07K45","CPN","1.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07T28","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ07T28","CPN","1.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ083C3","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ083C3","CPN","1.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ08V04","NAME","FONDO INV RENTAS INMOB","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ08V04","CPN",".500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ091N4","NAME","FONDO INV RENTAS INMOB","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJ091N4","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJYJX13","NAME","NORDIC INVESTMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJYJX13","CPN","1.790000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJZ7667","NAME","BLACK SEA TRADE AND DEVE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJZ7667","CPN","1.060000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJZ9GY2","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZJZ9GY2","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZKFYKR5","NAME","CSI FINANCIAL PRODUCTS","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZKFYKR5","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZL6YP39","NAME","CAPE LOOKOUT RE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZL6YP39","CPN","3.255070","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZLJR5Z8","NAME","BANCO BTG PACTUAL CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZLJR5Z8","CPN","1.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMFQKV7","NAME","INRETAIL CONSUMER","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMFQKV7","CPN","3.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMFY8V5","NAME","AFRICAN DEVELOPMENT BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMFY8V5","CPN","5.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMG8QB4","NAME","MERRILL LYNCH INTL CO CV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMG8QB4","CPN","14.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMLD1S4","NAME","LUMINIS IV LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMLD1S4","CPN","3.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMYX998","NAME","ENJOY SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZMYX998","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN7XXQ4","NAME","HAICHUAN INTL INVESTMENT","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN7XXQ4","CPN","5.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5G4","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5G4","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5H3","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5H3","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5L8","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5L8","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5M7","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5M7","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5P4","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5P4","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5Q3","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5Q3","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5S1","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5S1","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5T0","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5T0","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5V7","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5V7","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5Y4","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D5Y4","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D627","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D627","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D654","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D654","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D663","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D663","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D681","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D681","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D6C6","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D6C6","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D6L6","NAME","IFC DISCOUNT NOTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00ZN9D6L6","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
